1 1 1400
1 21 1120
1 41 920
1 61 905
1 81 905
1 101 1112
1 121 1060
1 141 1060
1 161 1660
1 181 1970
1 201 1950
1 221 1960
1 241 1750
21 1 1580
21 21 1360
21 41 1320
21 61 1190
21 81 939
21 101 1394
21 121 1024
21 141 1770
21 161 1840
21 181 1973
21 201 2180
21 221 1900
21 241 1560
41 1 1465
41 21 1278
41 41 1120
41 61 1165
41 81 1400
41 101 2120
41 121 1180
41 141 1575
41 161 1570
41 181 1900
41 201 2030
41 221 1920
41 241 1320
61 1 1366
61 21 1420
61 41 1560
61 61 1370
61 81 1815
61 101 1760
61 121 1380
61 141 1460
61 161 1960
61 181 1980
61 201 1740
61 221 1380
61 241 1140
81 1 1298
81 21 1440
81 41 1500
81 61 1460
81 81 1780
81 101 1740
81 121 1520
81 141 1180
81 161 1710
81 181 2040
81 201 1960
81 221 1840
81 241 1256
101 1 1400
101 21 1440
101 41 1480
101 61 1410
101 81 1640
101 101 1892
101 121 1780
101 141 1270
101 161 1720
101 181 1922
101 201 1660
101 221 1451
101 241 1307
121 1 1357
121 21 1380
121 41 1500
121 61 1520
121 81 1791
121 101 2038
121 121 1400
121 141 1451
121 161 1415
121 181 1700
121 201 1560
121 221 1480
121 241 1520
141 1 1440
141 21 1535
141 41 1370
141 61 1680
141 81 1829
141 101 1850
141 121 1840
141 141 1520
141 161 1395
141 181 1670
141 201 1620
141 221 2078
141 241 1799
161 1 1660
161 21 1510
161 41 1200
161 61 1410
161 81 1580
161 101 1430
161 121 1240
161 141 1380
161 161 1700
161 181 1536
161 201 1642
161 221 1880
161 241 1700
181 1 1640
181 21 1520
181 41 1190
181 61 1460
181 81 1013
181 101 1160
181 121 1915
181 141 1740
181 161 1500
181 181 1647
181 201 1535
181 221 1368
181 241 1473
201 1 1300
201 21 1030
201 41 1060
201 61 1320
201 81 1750
201 101 1650
201 121 1380
201 141 1313
201 161 1352
201 181 1480
201 201 1600
201 221 1830
201 241 1380
221 1 1600
221 21 1240
221 41 850
221 61 980
221 81 990
221 101 1240
221 121 1300
221 141 1380
221 161 1807
221 181 1444
221 201 1880
221 221 1716
221 241 1440
241 1 1513
241 21 813
241 41 1191
241 61 1240
241 81 1568
241 101 1560
241 121 1880
241 141 1417
241 161 1440
241 181 1560
241 201 1560
241 221 1439
241 241 1480
