1 1 28
1 3 27.6
1 5 27.6
1 7 27.2
1 9 27.2
1 11 27.6
1 13 26.8
1 15 24.8
1 17 23.6
1 19 22.6
1 21 22.4
1 23 21.6
1 25 22
1 27 22
1 29 22
1 31 21.8
1 33 21.2
1 35 20.8
1 37 20.26
1 39 19.4
1 41 18.4
1 43 18.26
1 45 18.1
1 47 18.1
1 49 18.1
1 51 18.1
1 53 18.1
1 55 18.1
1 57 18.1
1 59 18.1
1 61 18.1
1 63 18.1
1 65 18.1
1 67 18.1
1 69 18.1
1 71 18.1
1 73 18.1
1 75 18.1
1 77 18.4
1 79 19.1
1 81 18.1
1 83 18.1
1 85 18.1
1 87 18.12
1 89 18.12
1 91 18.12
1 93 18.12
1 95 20
1 97 22
1 99 22.7
1 101 22.24
1 103 21
1 105 19.82
1 107 19.2
1 109 18.8
1 111 19.92
1 113 20.06
1 115 19.8
1 117 20.8
1 119 21.46
1 121 21.2
1 123 20.8
1 125 20
1 127 19.6
1 129 18.74
1 131 18
1 133 18.2
1 135 18.4
1 137 18.8
1 139 20
1 141 21.2
1 143 22.2
1 145 22.94
1 147 24.12
1 149 24.4
1 151 24.8
1 153 26
1 155 27.2
1 157 28.8
1 159 30.4
1 161 33.2
1 163 37.1
1 165 38
1 167 38.4
1 169 39.2
1 171 39
1 173 38.6
1 175 38.4
1 177 38.8
1 179 39.34
1 181 39.4
1 183 38.8
1 185 38.76
1 187 39.6
1 189 33.8
1 191 30.8
1 193 30.8
1 195 31.12
1 197 32.8
1 199 36.4
1 201 39
1 203 40.22
1 205 41.2
1 207 42.62
1 209 43.6
1 211 44
1 213 43.8
1 215 42.8
1 217 42
1 219 40.8
1 221 39.2
1 223 38.6
1 225 38
1 227 38
1 229 38
1 231 37.74
1 233 37.4
1 235 37.2
1 237 36.4
1 239 36
1 241 35
1 243 33.6
3 1 27.6
3 3 27.2
3 5 26.4
3 7 25.6
3 9 24.8
3 11 24.2
3 13 24
3 15 23.6
3 17 23.4
3 19 22.6
3 21 22
3 23 21.2
3 25 20.4
3 27 20
3 29 20
3 31 20
3 33 19.6
3 35 19.2
3 37 18.8
3 39 18.6
3 41 18.4
3 43 18.1
3 45 18.1
3 47 18.1
3 49 19
3 51 19.2
3 53 19.2
3 55 18.6
3 57 18.1
3 59 18.1
3 61 18.1
3 63 18.1
3 65 18.1
3 67 18.1
3 69 18.1
3 71 18.1
3 73 18.1
3 75 18.1
3 77 18.1
3 79 18.1
3 81 18.1
3 83 18.1
3 85 18.12
3 87 18.12
3 89 18.64
3 91 20
3 93 22.72
3 95 23.6
3 97 23.2
3 99 22.88
3 101 21.2
3 103 19.6
3 105 19.2
3 107 18.4
3 109 19.6
3 111 20
3 113 19.88
3 115 20
3 117 20.8
3 119 20.8
3 121 20.8
3 123 20.28
3 125 19.6
3 127 19.2
3 129 18.8
3 131 18
3 133 18.26
3 135 18.6
3 137 19.2
3 139 20.4
3 141 21.6
3 143 22.4
3 145 23.6
3 147 25.34
3 149 25.86
3 151 26.4
3 153 26.36
3 155 29
3 157 33.24
3 159 34.6
3 161 36.64
3 163 37.68
3 165 38.4
3 167 38.8
3 169 40.26
3 171 40.22
3 173 39.8
3 175 39.6
3 177 40
3 179 40.94
3 181 40.8
3 183 40.08
3 185 40.4
3 187 40.98
3 189 35.4
3 191 31.6
3 193 31.6
3 195 32
3 197 33.8
3 199 37
3 201 39.8
3 203 40.88
3 205 41.88
3 207 43.2
3 209 44
3 211 44.2
3 213 44
3 215 42.8
3 217 42
3 219 40.8
3 221 39.6
3 223 38.8
3 225 38.54
3 227 38.4
3 229 38.2
3 231 38
3 233 37.6
3 235 37.2
3 237 36.8
3 239 36
3 241 35.2
3 243 34.4
5 1 25.2
5 3 24.4
5 5 24
5 7 23.58
5 9 23.58
5 11 23.58
5 13 23.58
5 15 23.76
5 17 24
5 19 23.3
5 21 22.4
5 23 21.6
5 25 20.4
5 27 20
5 29 19.6
5 31 19.2
5 33 18.8
5 35 18.8
5 37 18.8
5 39 18.6
5 41 18.8
5 43 18.8
5 45 19
5 47 19.9
5 49 21
5 51 21.6
5 53 20.76
5 55 20
5 57 19.4
5 59 19.2
5 61 19.4
5 63 19.46
5 65 18.52
5 67 18.4
5 69 18.6
5 71 18.1
5 73 18.1
5 75 18.1
5 77 18.1
5 79 18.1
5 81 18.1
5 83 18.1
5 85 18.12
5 87 19.32
5 89 21.84
5 91 22.8
5 93 23.6
5 95 22.4
5 97 20.8
5 99 20.2
5 101 18.8
5 103 18.8
5 105 18.8
5 107 19.2
5 109 20.4
5 111 19.88
5 113 20.4
5 115 20.8
5 117 20.4
5 119 20.6
5 121 20.4
5 123 20
5 125 19.6
5 127 19.16
5 129 18.4
5 131 18
5 133 18.4
5 135 18.8
5 137 19.6
5 139 21.2
5 141 22
5 143 23.48
5 145 24.7
5 147 27.02
5 149 28.84
5 151 28.56
5 153 28
5 155 29.6
5 157 34.3
5 159 35.6
5 161 36.8
5 163 37.6
5 165 38.8
5 167 39.6
5 169 40.8
5 171 40.92
5 173 41
5 175 41.2
5 177 42
5 179 42.5
5 181 42
5 183 41.6
5 185 41.6
5 187 41.86
5 189 36.8
5 191 32.8
5 193 32.8
5 195 33.2
5 197 34.34
5 199 38.6
5 201 40.2
5 203 41.6
5 205 42.4
5 207 43.88
5 209 44.4
5 211 44.28
5 213 43.86
5 215 42.4
5 217 41.6
5 219 40.8
5 221 39.6
5 223 38.8
5 225 38.66
5 227 38.52
5 229 38.26
5 231 38
5 233 37.8
5 235 37.4
5 237 36.4
5 239 35.6
5 241 34.8
5 243 34
7 1 24
7 3 23.8
7 5 23.58
7 7 23.58
7 9 23.58
7 11 24
7 13 24.2
7 15 24.8
7 17 24.8
7 19 23.86
7 21 22.5
7 23 22
7 25 20.8
7 27 20.4
7 29 20.12
7 31 19.6
7 33 19.6
7 35 19.32
7 37 19.2
7 39 19.6
7 41 20
7 43 20.54
7 45 21.74
7 47 22.4
7 49 22.4
7 51 22.4
7 53 21.6
7 55 21.6
7 57 21.6
7 59 22.4
7 61 22
7 63 21
7 65 20.8
7 67 21.6
7 69 22
7 71 22.6
7 73 21.9
7 75 19.2
7 77 18.1
7 79 18.1
7 81 18.1
7 83 18.4
7 85 19.6
7 87 22
7 89 23.2
7 91 23.18
7 93 21.9
7 95 20.4
7 97 19.14
7 99 18.8
7 101 18.84
7 103 18.8
7 105 19.6
7 107 21.2
7 109 22.24
7 111 21.2
7 113 21
7 115 20.8
7 117 20.8
7 119 20.4
7 121 20.26
7 123 19.8
7 125 19.2
7 127 18.4
7 129 18.48
7 131 18.26
7 133 18.4
7 135 19.2
7 137 20.3
7 139 21.84
7 141 23
7 143 25.02
7 145 26.74
7 147 29.6
7 149 32.72
7 151 33.6
7 153 30
7 155 30.4
7 157 32.96
7 159 34.4
7 161 35.9
7 163 36.8
7 165 37.8
7 167 38.8
7 169 40.4
7 171 40.56
7 173 40.8
7 175 41.6
7 177 42.8
7 179 43.2
7 181 43.2
7 183 42.96
7 185 40.06
7 187 38
7 189 36.16
7 191 34.26
7 193 33.6
7 195 33.8
7 197 34.8
7 199 39.84
7 201 40.8
7 203 42
7 205 43.06
7 207 44.4
7 209 44.34
7 211 43.6
7 213 42.5
7 215 41.6
7 217 41.38
7 219 40.8
7 221 39.6
7 223 39.2
7 225 38.74
7 227 38.6
7 229 38.4
7 231 38.14
7 233 37.8
7 235 37.2
7 237 36.4
7 239 35.2
7 241 34.4
7 243 33.6
9 1 23.58
9 3 23.58
9 5 23.58
9 7 24
9 9 24.4
9 11 24.6
9 13 25.4
9 15 26
9 17 25.54
9 19 24.4
9 21 23.2
9 23 22.48
9 25 21.6
9 27 21.2
9 29 20.8
9 31 20.8
9 33 20.4
