0.00125126 0.281793 0
0.193304 0.40437 0
0.585009 0.239937 0
0.350291 0.447981 0
0.82284 0.373302 0
0.174108 0.429472 0
0.710501 0.256767 0
0.303995 0.00749229 0
0.0914029 0.182226 0
0.147313 0.0829493 0
0.988525 0.222846 0
0.119083 0.00233467 0
0.0089114 0.18894 0
0.531663 0.285592 0
0.601764 0.303583 0
0.166234 0.331523 0
0.450789 0.176061 0
0.0570391 0.303842 0
0.783319 0.401303 0
0.519883 0.150975 0
0.875973 0.363338 0
0.955901 0.462859 0
0.539354 0.0711692 0
0.462081 0.117664 0
0.862239 0.104801 0
0.779656 0.421827 0
0.996796 0.499847 0
0.611499 0.196219 0
0.266213 0.14864 0
0.840144 0.0118717 0
0.375866 0.0463118 0
0.677206 0.0281075 0
0.00878933 0.459395 0
0.275887 0.136448 0
0.587909 0.345592 0
0.837611 0.363247 0
0.484939 0.10268 0
0.743736 0.23423 0
0.457961 0.474578 0
0.744438 0.0541398 0
0.599048 0.192618 0
0.735008 0.304483 0
0.572405 0.18067 0
0.151555 0.112552 0
0.425153 0.40144 0
0.517106 0.494995 0
0.751549 0.172781 0
0.168981 0.328654 0
0.491897 0.0317698 0
0.699759 0.252403 0
0.147496 0.474792 0
0.141575 0.452559 0
0.692892 0.151524 0
0.426557 0.0351878 0
0.966613 0.341594 0
0.153233 0.438627 0
0.82168 0.291025 0
0.191351 0.0889462 0
0.817194 0.237632 0
0.155553 0.251961 0
0.732017 0.202795 0
0.27958 0.284371 0
0.682241 0.377926 0
0.721915 0.237648 0
0.12302 0.183905 0
0.834681 0.0175481 0
0.517014 0.331492 0
0.426222 0.0523392 0
0.949339 0.460692 0
0.549547 0.172994 0
0.471725 0.18749 0
0.84698 0.158437 0
0.456099 0.135945 0
0.982971 0.1489 0
0.739189 0.283639 0
0.19599 0.380657 0
0.839442 0.198828 0
0.5009 0.445082 0
0.0274667 0.497314 0
0.572588 0.0252541 0
0.531327 0.0970336 0
0.843043 0.313379 0
0.657613 0.0989257 0
0.842158 0.0616626 0
0.109928 0.371563 0
0.314066 0.470534 0
0.286081 0.168157 0
0.140263 0.366543 0
0.83462 0.353999 0
0.600238 0.373608 0
0.252724 0.0722373 0
0.00161748 0.0305033 0
0.806238 0.426313 0
0.210578 0.0578021 0
0.553209 0.00712607 0
0.113773 0.227256 0
0.75222 0.343074 0
0.543443 0.0369427 0
0.43672 0.10097 0
0.696219 0.145177 0
0.436689 0.116214 0
0.577868 0.266289 0
0.628681 0.0800958 0
0.504135 0.481521 0
0.695761 0.462401 0
0.189947 0.167974 0
0.17835 0.497589 0
0.457442 0.499008 0
0.0975066 0.312586 0
0.0943937 0.218863 0
0.931516 0.0242164 0
0.89462 0.145009 0
0.227302 0.384533 0
0.410718 0.100986 0
0.628071 0.302072 0
0.451613 0.233177 0
0.597827 0.317362 0
0.854793 0.414396 0
0.624775 0.360454 0
0.565752 0.187567 0
0.184271 0.368954 0
0.555132 0.452544 0
0.242866 0.08447 0
0.604724 0.349254 0
0.584613 0.175649 0
0.494461 0.0401929 0
0.740745 0.306024 0
0.62038 0.345561 0
0.804529 0.0745567 0
0.576037 0.433866 0
0.911557 0.307352 0
0.727683 0.0216071 0
0.667776 0.488266 0
0.315012 0.2846 0
0.305826 0.0869625 0
0.108554 0.434523 0
0.851222 0.372158 0
0.154881 0.163457 0
0.0793481 0.0383007 0
0.64098 0.410001 0
0.545091 0.224128 0
0.408979 0.149373 0
0.46556 0.250603 0
0.152654 0.161519 0
0.737999 0.156941 0
0.826685 0.479537 0
0.873348 0.362514 0
0.300058 0.471999 0
0.127232 0.0328684 0
0.784967 0.262291 0
0.609638 0.478057 0
0.0722678 0.437819 0
0.653859 0.161061 0
0.104801 0.252525 0
0.227088 0.145146 0
0.91998 0.275582 0
0.662801 0.057268 0
0.492538 0.189566 0
0.496811 0.39668 0
0.509262 0.191183 0
0.688162 0.266076 0
0.606281 0.197592 0
0.00589007 0.353938 0
0.10062 0.311533 0
0.863247 0.24575 0
0.747337 0.248451 0
0.380108 0.392682 0
0.552812 0.178549 0
0.955718 0.315424 0
0.17658 0.187124 0
0.131626 0.371639 0
0.95172 0.305994 0
0.0278329 0.164922 0
0.0559099 0.319605 0
0.131626 0.423536 0
0.864315 0.298441 0
0.721641 0.426984 0
0.0146794 0.0632344 0
0.707907 0.308573 0
0.217566 0.0329752 0
0.16892 0.312052 0
0.340983 0.159703 0
0.367565 0.3305 0
0.802393 0.403439 0
0.526536 0.305551 0
0.798181 0.450301 0
0.14481 0.315088 0
0.402417 0.12685 0
0.13654 0.427595 0
0.0661641 0.213904 0
0.573351 0.151143 0
0.548051 0.112781 0
0.31135 0.0553148 0
0.808039 0.0673544 0
0.284249 0.394055 0
0.89523 0.394818 0
0.743797 0.307611 0
0.361126 0.428327 0
0.228492 0.431791 0
0.229438 0.124775 0
0.542405 0.492416 0
0.0538041 0.0407117 0
0.524674 0.213401 0
0.0946684 0.129398 0
0.891537 0.116382 0
0.14655 0.0625477 0
0.931639 0.0400555 0
0.0470901 0.0293588 0
0.336406 0.45735 0
0.398602 0.216391 0
0.946165 0.418592 0
0.534227 0.421049 0
0.693533 0.198843 0
0.259163 0.00216681 0
0.52559 0.477401 0
0.398694 0.120548 0
0.585559 0.127567 0
0.684011 0.47264 0
0.435499 0.445112 0
0.00717185 0.470489 0
0.60155 0.393078 0
0.576678 0.0712149 0
0.222327 0.191504 0
0.00427259 0.20896 0
0.0822474 0.329966 0
0.855098 0.0324259 0
0.81106 0.331034 0
0.691488 0.401349 0
0.530137 0.342814 0
